"id","driverId","corridorId","originHubId","destinationHubId","originName","originLat","originLng","destName","destLat","destLng","departureTime","totalSeats","availableSeats","vehicleType","helmetProvided","contribution","notes","status","originSequence","destinationSequence"
"80f4cb7d-0003-407e-aa9f-5d4d85dac997","db21b52b-86e1-49c0-82fe-f5d33db4323f","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-09-17T02:15:00.000Z","3","3","car","false","56","","COMPLETED","11","12"
"79b43ff4-87f4-4ace-8679-16b42cb33ad5","f0c7e0ed-5ec8-43e2-aabe-d0c93c5234e3","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-09-18T12:00:00.000Z","1","0","bike","true","6","Morning campus commute","SCHEDULED","13","2"
"6f535cbb-80e2-4968-bcd9-f7016b177cae","f0be6e7d-be56-4dae-a215-ca68d901c731","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-09-19T02:15:00.000Z","1","0","scooty","true","22","","SCHEDULED","3","12"
"23626a72-9385-46f6-a839-c14d118dd91b","be4ef771-c8b1-4464-b4f7-41e3ea277c87","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-09-20T12:00:00.000Z","1","1","scooty","true","28","Pickup near the hub","COMPLETED","13","9"
"ba7bfc1b-25ba-4a42-a0a3-a144d7ec29ae","2c463203-2185-4bb6-ac9c-dbf4b358d3f9","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-09-21T02:15:00.000Z","4","3","car","false","39","Please arrive five minutes early","CANCELLED","10","12"
"f7c3edde-8d74-4490-afc2-6830ce3be3e9","e0a60ad9-cc73-4c06-a3f4-008b5f55a00b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-09-22T12:00:00.000Z","3","2","car","false","37","Please arrive five minutes early","SCHEDULED","13","4"
"383334eb-8e6f-45e0-a74f-f27d7923a853","bf4c6c59-6b96-40c9-9575-8528b27b985c","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-09-23T02:15:00.000Z","1","0","bike","true","6","","SCHEDULED","1","12"
"f7b6f59b-ebce-4ea1-a91a-c0ed82b55535","a1ef1ce8-9cb0-499a-bca0-636d395b8e27","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","VIT College","18.4635","73.8682","Kashinath Patil Nagar Stop","18.4745","73.8631","2026-09-24T12:00:00.000Z","3","1","car","false","26","Pickup near the hub","SCHEDULED","13","10"
"77248a4c-1d18-46aa-bda2-50badfa9a128","39d3794d-33e3-4ffe-b495-fbaa9d28a26b","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-09-25T02:15:00.000Z","1","0","scooty","true","12","","SCHEDULED","2","12"
"0e23714a-8fc8-4516-913a-d61ce96d2f6c","6afa4784-41a5-471b-8dbf-dcd4ef8d1af1","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-09-26T12:00:00.000Z","2","0","car","false","30","Morning campus commute","SCHEDULED","13","1"
"659bb4cc-28f2-40ec-9aa2-12bca3d2f4c6","9907b9e1-2eaf-4019-b6c3-d17953880b08","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-09-27T02:15:00.000Z","1","0","scooty","true","28","Please arrive five minutes early","SCHEDULED","1","12"
"a040ab92-a6d6-4fa4-8342-cb29cac3e2b3","50b52ef7-937a-4ad7-a6ea-5df63741b351","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-09-28T12:00:00.000Z","1","1","bike","true","4","","SCHEDULED","13","11"
"797003c1-bbcb-4d03-8990-1644062bd768","aa992245-dc20-4688-8711-279522417636","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-09-29T02:15:00.000Z","1","0","scooty","true","28","Morning campus commute","SCHEDULED","2","12"
"efbb5164-3247-4ace-bf91-60acbfeffdd1","b5e29269-7643-45b9-ac7a-a2ccd2b93983","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-09-30T12:00:00.000Z","1","0","scooty","true","27","Morning campus commute","SCHEDULED","13","5"
"26051dbe-7196-4480-9f96-304a9a97e6a6","5bed2f04-01f9-4e95-995a-1a0c306ae9c3","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-10-01T02:15:00.000Z","1","0","scooty","true","25","","SCHEDULED","5","12"
"9b0536cc-3796-4542-a244-927ad576e6cb","d96dc164-dffd-4bcb-bc7b-ca59b2d88379","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-10-02T12:00:00.000Z","1","0","scooty","true","28","Pickup near the hub","SCHEDULED","13","7"
"b8e91512-a362-4886-a19a-d3890cbb5545","ef881127-bf53-4e44-ac88-4d08e32ca7a0","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-10-03T02:15:00.000Z","1","1","bike","true","6","Pickup near the hub","SCHEDULED","1","12"
"84e3ef14-da9e-426d-9e7d-2c0ac184c535","694401c9-b4fa-4309-b22d-16609d61782c","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-10-04T12:00:00.000Z","4","4","car","false","68","Morning campus commute","SCHEDULED","13","2"
"0b5519b2-104f-4bca-b458-64f4400b8d97","23cdcd88-f49b-408a-af81-20c714c4290b","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-05T02:15:00.000Z","4","2","car","false","34","","SCHEDULED","9","12"
"8032cd99-e12f-4ec2-9569-017e1ae509a9","3a674059-212e-43b5-bfeb-fc6ed59e20f7","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-10-06T12:00:00.000Z","2","1","car","false","79","Please arrive five minutes early","SCHEDULED","13","7"
"56b7d79f-522f-4f5a-8729-1e0fc9091cab","0d570a75-885b-4a1d-a33c-3705d1a1e89a","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-07T02:15:00.000Z","1","0","bike","true","24","Morning campus commute","SCHEDULED","4","12"
"f15d4dc8-30c1-4d57-b9f7-d956cd6d67cb","b351304c-33e4-4dfa-bbfe-0e46f5cda915","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-10-08T12:00:00.000Z","1","0","bike","true","23","","SCHEDULED","13","9"
"61821a7c-59ee-49c4-9f97-33222e7a3e05","6871daa5-011a-4255-a4bd-29f490afb889","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-09T02:15:00.000Z","4","4","car","false","47","Morning campus commute","SCHEDULED","4","12"
"56c03a0f-fed6-4ca7-82c5-f3d96fb219b8","b2a75502-d4ef-429e-8b73-61e440e0983f","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","VIT College","18.4635","73.8682","Kashinath Patil Nagar Stop","18.4745","73.8631","2026-10-10T12:00:00.000Z","1","0","scooty","false","14","Please arrive five minutes early","SCHEDULED","13","10"
"ae5704d3-79c1-48bf-b46d-1a276feed183","0da0c5dd-c04a-461b-bdd7-3d9daceaa0ff","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-10-11T02:15:00.000Z","1","0","scooty","true","13","Pickup near the hub","SCHEDULED","1","12"
"9b4e14f4-6393-478e-9967-9ba1024e5111","8fe8486d-63f9-47dc-b19e-cee4aa0ac9c0","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-10-12T12:00:00.000Z","3","3","car","false","20","Please arrive five minutes early","SCHEDULED","13","4"
"9ee17578-577a-4d17-91ea-a1862a7bb957","e49978a2-3a3c-40a9-aa44-f434bfa66b81","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-10-13T02:15:00.000Z","1","0","scooty","true","16","Morning campus commute","SCHEDULED","10","12"
"cc7a7726-535c-4056-bf4a-94ef2b88d03d","91bce675-58bc-4bd2-b962-52dc6f401671","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-10-14T12:00:00.000Z","1","1","scooty","true","19","Pickup near the hub","SCHEDULED","13","6"
"72bf91fc-d001-4a56-82a4-d1eb501ba250","f69ef11d-7551-4545-967a-f045a72ebb93","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-10-15T02:15:00.000Z","4","2","car","false","20","Please arrive five minutes early","SCHEDULED","6","12"
"b57bb7d4-6e87-4871-8a6a-4e0c24c47d5e","72cddc2e-6ec2-4e48-aa1a-fc6654d24fab","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-10-16T12:00:00.000Z","4","2","car","false","71","Pickup near the hub","SCHEDULED","13","3"
"de3d37bf-00e4-47d1-a5dc-f06a4ad52cc9","b3d23434-7107-4dee-ad1b-eebdb7958392","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-10-17T02:15:00.000Z","1","0","scooty","true","18","Please arrive five minutes early","SCHEDULED","6","12"
"f411ea9b-73d0-472c-95c5-b62213b7b36a","8dcbd23c-4a1c-425e-b9e1-56d690d064a1","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-10-18T12:00:00.000Z","1","0","scooty","true","20","","SCHEDULED","13","9"
"b8d59a45-5514-4c99-8110-80bd75766604","e448284e-7dcf-4d42-b0eb-1d902bcd1366","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-10-19T02:15:00.000Z","2","1","car","false","21","Pickup near the hub","SCHEDULED","6","12"
"aeda5618-e936-41db-9c78-baceabe60e7c","e338d25f-f71d-4949-82c9-72ff79bd50e0","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-10-20T12:00:00.000Z","1","0","scooty","true","6","Morning campus commute","SCHEDULED","13","9"
"94cdd2bb-0863-4cd7-88f6-01b233e9a98e","edb3c65f-3d50-40e9-9a77-b8be3c596e3d","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-10-21T02:15:00.000Z","1","1","bike","true","16","Pickup near the hub","SCHEDULED","6","12"
"7c208ee0-ee1a-43cd-8991-2b2d1517daa1","76b965ae-22a7-4a52-a8af-e41b3fbabb12","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-10-22T12:00:00.000Z","1","0","bike","false","30","Morning campus commute","SCHEDULED","13","5"
"9e62d7b8-e849-4ca3-a5d9-64e5775dbaee","26dcafa5-e28f-4c96-bd7f-75ca1113e108","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-23T02:15:00.000Z","4","4","car","false","43","Morning campus commute","SCHEDULED","9","12"
"b5eb8212-e82e-482e-ad38-6ab2bbb79976","24d2a11e-ee6c-4f5b-80ff-7fb9eb39ac32","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-10-24T12:00:00.000Z","1","0","bike","true","18","Morning campus commute","SCHEDULED","13","7"
"468c8426-089c-4852-8bb4-b6e8e1d9b359","d4ebe4da-1cf5-41e9-a052-ad2e992e76f1","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-10-25T02:15:00.000Z","1","0","scooty","false","21","Pickup near the hub","SCHEDULED","6","12"
"763a762e-7137-41f7-965b-987915935713","10da92ee-210d-4710-88f2-423a285dd142","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-10-26T12:00:00.000Z","4","2","car","false","79","","SCHEDULED","13","2"
"3f85d0fe-d505-450d-8f11-ecd7bded9f18","fd00b702-8bbe-4108-ab3e-1e21ba029f40","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-10-27T02:15:00.000Z","1","0","scooty","true","26","Please arrive five minutes early","SCHEDULED","6","12"
"18534323-4c1a-42b5-a4dc-3c856f3ec8fb","36032724-576b-47c8-a7f3-a44c9abca1ae","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-10-28T12:00:00.000Z","1","0","bike","true","26","Morning campus commute","SCHEDULED","13","1"
"3c834951-4aec-45a4-8748-bd87d62f01f9","47fb716c-faad-411e-a3e5-d13e542643c1","swargate-vit","3221d156-13e7-4834-84ce-848f49b87be2","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Bibwewadi Bus Stop","18.4792","73.8615","VIT College","18.4635","73.8682","2026-10-29T02:15:00.000Z","1","0","bike","false","21","","SCHEDULED","7","12"
"e95fdd7d-c8c4-4511-847f-3c16f8ef073a","5ac71c5e-4117-49f2-9551-e2487ee014ca","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-10-30T12:00:00.000Z","1","1","bike","true","25","Pickup near the hub","SCHEDULED","13","7"
"96d05428-1969-43da-b74a-ede422582c45","37b52895-1597-4763-836c-78a8301f11b4","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-10-31T02:15:00.000Z","1","0","bike","true","8","Morning campus commute","SCHEDULED","1","12"
"fb4759b7-dc26-4c49-ba24-4223ea1311a3","d731dccd-0e69-472d-8310-13e8f5708fe5","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","VIT College","18.4635","73.8682","Kashinath Patil Nagar Stop","18.4745","73.8631","2026-11-01T12:00:00.000Z","1","0","scooty","true","12","Pickup near the hub","SCHEDULED","13","10"
"024a0e49-d344-43eb-bb9a-842b30d830b2","420b1194-1446-4c01-a90b-9ad6313738f8","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-11-02T02:15:00.000Z","1","0","scooty","false","23","Please arrive five minutes early","SCHEDULED","2","12"
"9406b3b7-8f8c-46b1-8a1d-31da7b01ed0f","b4c86de6-995d-4335-a3bb-265de522aecf","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-11-03T12:00:00.000Z","1","0","scooty","false","17","Pickup near the hub","SCHEDULED","13","8"
"84be5a55-e829-48c8-ab27-ca6cdff57bb7","d52bd72b-f975-4a9d-a394-ead49b80912b","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-11-04T02:15:00.000Z","1","0","scooty","true","18","Please arrive five minutes early","SCHEDULED","2","12"
"dd8a93a1-6a2b-4e4a-8bad-33c62546942a","4c3a0823-a2f6-449e-a285-51b92ef1ef89","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-11-05T12:00:00.000Z","4","2","car","false","48","Morning campus commute","SCHEDULED","13","6"
"a67ab61c-bb46-417e-9943-dabd0408943b","2bf63d4b-4be8-4a3d-b079-2a7b714b0da3","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-08-08T02:15:00.000Z","4","2","car","false","36","","COMPLETED","8","12"
"8a209adb-8837-4493-aae6-9a4974952f22","5adcb3aa-a473-41ba-8a29-2fa570db158b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-08-09T12:00:00.000Z","1","0","scooty","true","25","Please arrive five minutes early","CANCELLED","13","6"
"3b08269e-3c34-4c2b-83dd-f90ea857bc90","0c95fe70-a0ca-4d73-8f55-0b0e62001fb9","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-08-10T02:15:00.000Z","1","0","bike","true","28","","COMPLETED","3","12"
"f95b602c-ebc1-4afa-93cb-c23b4f87d0c4","542484e9-c9f4-48df-8789-a3dffda2107d","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-08-11T12:00:00.000Z","1","0","scooty","false","2","Pickup near the hub","COMPLETED","13","4"
"f78ce3e9-cfc3-4da4-856f-bd789a920ba8","c9ab0de5-362b-43a7-9367-b620469096dd","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-08-12T02:15:00.000Z","4","3","car","false","79","Morning campus commute","CANCELLED","2","12"
"f3c80668-b5bc-4b28-8409-aa52172c2319","2611b03a-dd3f-4f47-9599-e17430f77e92","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-08-13T12:00:00.000Z","1","0","bike","true","29","","CANCELLED","13","9"
"6a1e5e22-9695-41fc-a0b5-73377192b276","6d4eadbe-2e7e-4907-9dac-2e7ca825fe4f","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-08-14T02:15:00.000Z","1","1","bike","true","20","Morning campus commute","COMPLETED","11","12"
"47daf1e2-49a7-4733-bda8-1503d592742f","f24e7e05-582d-47da-aa31-e435fb66bfa2","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-08-15T12:00:00.000Z","4","1","car","false","57","Morning campus commute","COMPLETED","13","7"
"11a65f74-bb06-4b9e-b312-7fa0c89dd3f6","3e9526f5-f65f-4da1-a2b1-553ce23973f7","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-08-16T02:15:00.000Z","2","1","car","false","57","","COMPLETED","2","12"
"899f027c-f213-466b-8a98-1687b4746bca","e1692737-3062-4352-86d9-10ad597efff1","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-08-17T12:00:00.000Z","2","1","car","false","76","Please arrive five minutes early","CANCELLED","13","5"
"5109e657-8a30-45b3-9ea4-35ee109c2708","b478ed02-c175-49c9-846a-0e9a7f6aa6be","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-08-18T02:15:00.000Z","1","0","bike","true","19","Pickup near the hub","COMPLETED","5","12"
"ec16c5ca-3405-49a3-ad78-f1f074513ee9","ec928319-dcb1-4ffc-9713-393fac2f402a","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-08-19T12:00:00.000Z","2","1","car","false","68","Morning campus commute","SCHEDULED","13","2"
"1e39df68-34c9-4d9c-bcf7-0a13e977d751","fe0b23a7-80b0-4776-aec0-0e53d369acc1","swargate-vit","3221d156-13e7-4834-84ce-848f49b87be2","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Bibwewadi Bus Stop","18.4792","73.8615","VIT College","18.4635","73.8682","2026-08-20T02:15:00.000Z","1","0","scooty","true","8","Please arrive five minutes early","CANCELLED","7","12"
